"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"Hcfc2"	5.44288415109112	0.00931632580456987	0.168152717190668	0.841874142017261	0.999629461123645
"Dnajc10"	98.861118540488	-0.0876784609881546	0.12925788440444	0.339648444333025	0.999629461123645
"Spast"	6.02990259561044	0.0141049780475501	0.167481251861824	0.777409748723644	0.999629461123645
"Trerf1"	2.04614158596216	0.00942680338330095	0.17224003767744	0.755676339694159	0.999629461123645
"Cxcl14"	6.89046087381213	0.0485674241947046	0.176494503022763	0.323214194989585	0.999629461123645
"Nutf2"	62.9546673450103	-0.102292015352708	0.142642848111982	0.278661148964445	0.999629461123645
"Naca"	73.6151423688157	0.0529143294478068	0.128480891459	0.552392003030761	0.999629461123645
"Ehd4"	81.438974555548	0.0634339671965615	0.126888916827954	0.480076075687551	0.999629461123645
"Adrm1"	38.0458656222148	-0.0597063497620672	0.148471892954897	0.488395698189873	0.999629461123645
"Sbds"	99.41908962436	0.049310320066079	0.121575775443639	0.577159270306596	0.999629461123645
"Skap2"	48.0019125545337	0.160805522188983	0.180082368776517	0.1229290989036	0.983800905648825
"Spop"	81.1414886953305	0.168896005181778	0.149465981530346	0.100074860939337	0.94231304112062
"Csrnp2"	5.20297622424379	-0.0537334368975787	0.179626954520187	0.250691279479697	0.999629461123645
"Nudt3"	38.5826484503112	0.200214379086905	0.221753686035739	0.0741717262747632	0.845934114985198
"Psmb10"	217.663358877166	2.42746009845276	0.133838289619694	1.20078643971394e-74	1.61906038288096e-71
"2510009E07Rik"	27.8412702470425	0.032691319954975	0.152593058718847	0.676894651634213	0.999629461123645
"Psrc1"	6.06202381775654	0.0488889917844521	0.175736121950144	0.342631061474861	0.999629461123645
"Ptp4a2"	95.046316211241	0.0771670168413845	0.127429115883585	0.396596445132117	0.999629461123645
"Mrpl51"	152.803330764684	0.0116567451549732	0.104180243554115	0.889591994316776	0.999629461123645
"Tmem14c"	200.152772309411	-0.146685422710554	0.109063835393013	0.0952999657477779	0.930919977938971
"Fbxo17"	21.2574428277295	9.55757373191114e-05	0.15293447665561	0.998815573340549	0.999629461123645
"Emp3"	61.1495443447281	0.071066433063081	0.15037045451432	0.420146234548682	0.999629461123645
"Kif21b"	1.65879004718126	0.0172234329806928	0.173514379301941	0.539652774394722	0.999629461123645
"Epha4"	10.0857770631259	0.0639393605448001	0.177120047443274	0.308318595777203	0.999629461123645
"Tubb2b"	9.25162670634833	-0.0185524456508331	0.165547677104391	0.73805646292109	0.999629461123645
"Wdr93"	2.12332423104207	-0.0286137553197032	0.175560369902351	0.323577473109948	0.999629461123645
"Carns1"	16.0359163647422	0.099983313752346	0.187316262058164	0.205961393292112	0.999629461123645
"Cyb561a3"	14.5708380760972	0.119793064823803	0.207578755611581	0.128008641829489	0.989109087691795
"4930447N08Rik"	1.59447314698299	0.0237815565530834	0.174922742727005	0.369619746867096	0.999629461123645
"Pfkfb3"	8.14878089688212	0.0962827612182947	0.199804029867395	0.122452893810516	0.983800905648825
"Ube2l3"	224.480622065794	0.0612164238215956	0.101966618199251	0.459948550273893	0.999629461123645
"Ass1"	5.37856871913639	0.0652863060006899	0.184354015680246	0.191384217720266	0.999629461123645
"Impa2"	18.6703518174916	0.00459074894166503	0.153567061913685	0.950589813273848	0.999629461123645
"Aco2"	393.66312526555	-0.188727139117169	0.0933871440968308	0.0188979439187794	0.439322891675073
"Mlx"	63.1912979597909	0.177111952484161	0.167850668557665	0.096349267384707	0.933174874390925
"Pgk1"	66.4514440224768	0.0313747317854045	0.139652993043801	0.714339483750729	0.999629461123645
"Hhat"	1.87734154133546	0.0124765310534232	0.172688643139088	0.669429804361026	0.999629461123645
"Wisp2"	3.85837729628533	-0.0047370341849036	0.169734580029495	0.904392323955183	0.999629461123645
"Bcs1l"	29.2493464800213	-0.251588433341709	0.27266660469984	0.0433601648965303	0.678936259379864
"Ikzf2"	1.65607123488071	0.00474292084598615	0.172559376498755	0.859801645013522	0.999629461123645
"Zfp874a"	8.75334902525779	-0.0408489609668068	0.169907828738642	0.479170979689094	0.999629461123645
"1700020I14Rik"	21.3840790960822	0.0847707668907118	0.173355194229681	0.29551683266573	0.999629461123645
"Pacs1"	6.66749176105932	0.0362041228479984	0.171878496231681	0.4686637480386	0.999629461123645
"Rorc"	10.8416752188228	0.00128821397835711	0.16178301177238	0.984508632761438	0.999629461123645
"Psmd6"	71.8892282970515	-0.0259633896176544	0.126326566699534	0.76611274583164	0.999629461123645
"Papss2"	5.34797626371554	0.0393422370404424	0.173982972755134	0.40190544690269	0.999629461123645
"Tctn3"	16.4797375165708	-0.0566742066874527	0.168357941717608	0.415562643645216	0.999629461123645
"Tctex1d4"	17.6219831073656	-0.116639400420708	0.196840007195779	0.160239774003257	0.999629461123645
"Tmod3"	19.784078516514	0.0290282876549286	0.154758877679635	0.68706054512574	0.999629461123645
"Nfatc1"	5.8267504861671	0.0987685957171693	0.20717664508278	0.0691932334802875	0.823029365690976
"Polr2b"	19.9391767317284	0.00138147246234534	0.152954756286313	0.986020402217041	0.999629461123645
"Mcfd2"	235.479226404961	-0.0862846195752466	0.112656681697718	0.326333717607123	0.999629461123645
"Cyb5b"	215.712156881777	0.180875304368996	0.110782901516776	0.0446701993931451	0.685300720146416
"Akna"	2.26793491199268	0.00941122944613044	0.171859959891853	0.770649038291448	0.999629461123645
"Rom1"	18.64964583983	-0.0509566767777286	0.163629200819161	0.483586695969829	0.999629461123645
"Sult1a1"	6.8045209439901	9.11681645625233e-06	0.166253977854989	0.9987598670758	0.999629461123645
"Usp46"	15.6956934141765	-0.0218355886220637	0.158095379605217	0.752896688194838	0.999629461123645
"Ccdc136"	15.9065220601664	-0.139778982320813	0.219520140212938	0.104102113290061	0.961003995809537
"Tnpo3"	37.6499926091124	-0.197008760735704	0.216313641221302	0.076789382947744	0.857257738795651
"Eml3"	19.8038889412694	0.064991876605769	0.164610027273091	0.406113053046711	0.999629461123645
"Zfp637"	33.7627187273838	0.00622807327752273	0.144941958483973	0.939553316013436	0.999629461123645
"Ice1"	5.98353088713206	-0.0190995368785719	0.168442678812314	0.694152103867638	0.999629461123645
"BC017643"	32.5213440155721	0.123545717831102	0.17911556205332	0.191347040536654	0.999629461123645
"Mrpl24"	59.8984580831865	0.0247086272165877	0.130549995406007	0.778807424209162	0.999629461123645
"Cdk2"	7.40674043109042	-0.0179315513993885	0.166227826327727	0.738481364531991	0.999629461123645
"Cds1"	31.9459028633007	-0.0195839926773053	0.146619378082311	0.807055137286038	0.999629461123645
"Zfhx4"	6.38974703821298	0.0909517906639665	0.199514701454514	0.102716166163249	0.95054646036974
"Csrp2bp"	39.2935000001808	-0.0685865738875168	0.151102744737926	0.431957038154768	0.999629461123645
"Slc2a8"	40.6615132559836	-0.039022261487099	0.144456607382832	0.642542555228725	0.999629461123645
"Prdm4"	14.6159990251791	0.0650060231003211	0.171901785704875	0.35742113746649	0.999629461123645
"Cdc27"	13.6055995383129	0.0634776420303291	0.172143972379579	0.3597917632893	0.999629461123645
"Zfp932"	4.60028582893403	-0.0333037008773189	0.172936108765347	0.454309596575711	0.999629461123645
"Sirt5"	3.15750147524819	0.0126656553724695	0.170915127332667	0.738122421662439	0.999629461123645
"Aspg"	1.38606280146925	-0.00860000436886985	0.173003097525954	0.732690863449233	0.999629461123645
"Ccdc146"	10.4603930806035	-0.0207758531802338	0.163775895878323	0.728087701417672	0.999629461123645
"Kdm4d"	1.49919180928683	0.0220670544963996	0.174619980791178	0.403707688000186	0.999629461123645
"Gaa"	164.823212788876	-0.169949412728678	0.120999953911109	0.0708284107753871	0.830703488997383
"Creld2"	60.078118873654	0.0926062565949583	0.149389647865313	0.318734417670795	0.999629461123645
"Eea1"	13.5702618217824	0.0193252397743846	0.160646282794348	0.768461750489513	0.999629461123645
"Eefsec"	21.4933770877418	-0.0045772933272592	0.152013977547648	0.949814050391783	0.999629461123645
"2200002D01Rik"	169.564627526092	0.158126505192109	0.128145528218503	0.0998720027775758	0.94231304112062
"Rae1"	58.4814597380453	0.0578356090052234	0.1371773487684	0.518062829125965	0.999629461123645
"Prkaa1"	17.4457710711158	0.0954812179817521	0.183089289000361	0.230029138475403	0.999629461123645
"Mrpl11"	52.7622600654257	0.0194842156609464	0.133651611076767	0.823035358757968	0.999629461123645
"Tmem57"	11.26058006517	0.0533573104439764	0.171724615400194	0.399533200906385	0.999629461123645
"Cdadc1"	36.7220736584591	-0.138048510366338	0.17859750332281	0.161984338025118	0.999629461123645
"Nsl1"	2.61345234451417	-0.0331590992892599	0.175699431750198	0.33114103906457	0.999629461123645
"Ankrd49"	2.65187048712809	-0.0300121422179342	0.174706350786252	0.390140646299156	0.999629461123645
"Nedd8"	875.559552749726	-0.107964743093198	0.0777193012030397	0.123230412857325	0.983800905648825
"Mthfd2"	16.7642625997339	-0.000301999362317904	0.155949855852084	0.995407869344772	0.999629461123645
"Dhx15"	45.4682187756427	0.128693336564992	0.175240918233858	0.184987715069599	0.999629461123645
"Cntnap2"	68.4098925355395	-0.146425643052023	0.161414194931993	0.14819068623438	0.999629461123645
"Rai1"	13.0914415235233	-0.0730851006982828	0.176963925109903	0.29685729604548	0.999629461123645
"Oard1"	41.7593440502683	-0.00511084484059402	0.137681894169013	0.950860958279189	0.999629461123645
"Lama5"	36.2753095913549	0.0730837948599503	0.152834312924528	0.406284975130456	0.999629461123645
"Angpt4"	3.66246562640173	-0.0231705759681822	0.17207537949411	0.552673164526988	0.999629461123645
"Pcdhga5"	348.644762744972	0.0302532814635627	0.105720347242233	0.720623633810872	0.999629461123645
"Tpd52l2"	141.361812607865	-0.0397179818100177	0.10792945795347	0.640247425411969	0.999629461123645
"Golim4"	12.2898145649215	-0.101678690638065	0.195380229434338	0.163571379907121	0.999629461123645
"2310045n01rik-mef2b"	1.23018737369644	0.0280429212588816	0.176605071055386	0.200685120045676	0.999629461123645
"Steap4"	6.18831417420797	0.1434852850533	0.257873406801465	0.0224964955861758	0.482682916442787
"Egln3"	53.2334436936785	0.126362712958121	0.182176049996763	0.181492046578459	0.999629461123645
"Tc2n"	3.97964206697752	0.0246901250096642	0.171750698888143	0.553370341344329	0.999629461123645
"B3galt5"	1.87554465202097	-0.00602800066569364	0.172242601628953	0.835016282698663	0.999629461123645
"Phf11d"	25.6750051402844	2.88422599764313	0.409740958727207	1.75948471811366e-13	3.88206310078351e-11
"Hmgcll1"	3.85512383665149	0.0284248590669089	0.172832483436423	0.48397191713092	0.999629461123645
"Dhx40"	41.2049776793824	-0.0195099309153345	0.13832462119285	0.817439144587875	0.999629461123645
"Cnep1r1"	35.7381283839483	0.0793373278869324	0.158656058722071	0.362329693739963	0.999629461123645
"Mboat2"	21.587710790181	-0.0342801753553195	0.154412326292383	0.653676662180577	0.999629461123645
"Mrpl47"	15.0483309889338	0.0126217162853517	0.158022150187979	0.853919690257303	0.999629461123645
"Usp14"	86.4579173844723	-0.233207017288824	0.170704795935408	0.0405278174423249	0.657493401955365
"Gm1673"	122.71357044692	0.0265814973658725	0.111041765989624	0.757713660584166	0.999629461123645
"Tgds"	22.157023748905	0.128083636405025	0.199664513869772	0.149266901578585	0.999629461123645
"Fip1l1"	20.5053032395934	0.0678772143676512	0.167395373799889	0.377680774682593	0.999629461123645
"Adgrg1"	8.19466785852497	-0.0336406776312024	0.16875320186723	0.544545935145865	0.999629461123645
"Tmf1"	3.59108153500709	-5.72956990224332e-05	0.169969177234969	0.997610491400969	0.999629461123645
"Acp2"	65.2898213755538	-0.0576637639035119	0.131116068559102	0.519503331089046	0.999629461123645
"Mon2"	13.348555179807	0.151396086957076	0.239456692794817	0.0744269366710965	0.846644781294736
"Unc5b"	7.45335919471479	-0.0120205521150893	0.167038176453652	0.808948892938555	0.999629461123645
"Fam206a"	11.2260179145412	0.0588717362095417	0.173143526040904	0.363937431038821	0.999629461123645
"Synj2"	6.60701668473295	-0.00735901246548077	0.166917223409259	0.88028726102391	0.999629461123645
"Tnfrsf18"	1.72858100518259	0.00603040085507254	0.172419745348358	0.82921809817789	0.999629461123645
"Tvp23a"	16.391453640497	0.564231437611347	0.494202055584428	0.00895870228080745	0.263868573246598
"Wrb"	23.3281184165931	-0.0809671865364806	0.168037979502435	0.324142798994111	0.999629461123645
"2010107E04Rik"	846.317669998673	0.0326676316574362	0.0759418606167214	0.633271138425813	0.999629461123645
"Phf8"	5.10917636274956	0.0511744827145392	0.178169109902097	0.283739152758132	0.999629461123645
"Tti1"	22.6203523826739	0.187397127786298	0.252273344444954	0.0693148752975836	0.823029365690976
"Wdr20"	11.1156457112095	-0.013190101986147	0.161901639597438	0.829785605908494	0.999629461123645
"Ctnnb1"	246.156594288762	0.0263601636859297	0.103531993278005	0.752907196189637	0.999629461123645
"Ssbp4"	51.7309302340644	0.0239826132274568	0.133253128457304	0.784193043680674	0.999629461123645
"Dok4"	8.19777016542594	0.0288718712840038	0.167090045048538	0.612070399992313	0.999629461123645
"Zscan12"	5.43848973434015	0.0325383363635335	0.17195279818127	0.487787617395916	0.999629461123645
"Mrpl20"	208.265717470227	-0.182855109238091	0.111635469341919	0.0429037856573404	0.677809818719922
"Tnfaip1"	166.84772922863	0.0695785850813099	0.104998956921165	0.41090609058049	0.999629461123645
"Saraf"	566.822462796048	-0.0932024854829194	0.0823959765073663	0.199092182732296	0.999629461123645
"Arl6ip6"	14.8199704526967	-0.0905027216525101	0.185082367761895	0.221585942330915	0.999629461123645
"Fgfr1op"	24.0890238582769	-0.00532082111482597	0.151012602176384	0.942761631383463	0.999629461123645
"Polr3e"	19.5568844296821	0.049440641118545	0.161646722857282	0.50824148910682	0.999629461123645
"Fam102b"	8.3524730963938	0.091654681294794	0.196836522554836	0.133392872839986	0.999629461123645
"Tfip11"	40.9339712224941	-0.00309268724687872	0.138278244528487	0.969783961683433	0.999629461123645
"Dnaja4"	39.9059176126715	-0.204953839422543	0.211578535870307	0.0707973364544786	0.830703488997383
"Mesdc1"	1.55710716799635	0.0198477178997283	0.174279490335692	0.441284658026564	0.999629461123645
"Pcdha10"	33.7691112369825	-0.15630991526677	0.193084502388378	0.125279326047063	0.983800905648825
"Manba"	9.73801058050203	0.0135102841654866	0.16334033149869	0.820329803598612	0.999629461123645
"Ibtk"	7.76073860692446	-0.00810214805019939	0.165328530901307	0.879191824105127	0.999629461123645
"Pcdhga11"	348.644762744972	0.0302532814635627	0.105720347242233	0.720623633810872	0.999629461123645
"Map1lc3b"	434.478381949418	-0.0362541503890138	0.0849217032391571	0.62435231843429	0.999629461123645
"Tgfb1i1"	26.656886519931	-0.0115153582476084	0.151570677207869	0.877646491926276	0.999629461123645
"Trim34a"	10.7748155574833	1.30125300809332	0.542906830595053	0.000681382252096849	0.0343094341460384
"Fat1"	61.656855888643	-0.0234730869565751	0.136811132142479	0.783743638655113	0.999629461123645
"Atp5a1"	924.900632705383	-0.0991963358679655	0.0788817448141459	0.161869566024538	0.999629461123645
"Prss8"	1.62997675290718	0.0135547425692246	0.173137690506177	0.620043197709433	0.999629461123645
"Ckap4"	26.4917875172329	0.064773288511122	0.162482386058248	0.418131126158832	0.999629461123645
"Trib3"	5.59708607141974	0.0579523633416761	0.180816693873416	0.236692732152193	0.999629461123645
"Col9a3"	97.2775846229928	-0.0357818935639473	0.12707877996762	0.684272084539062	0.999629461123645
"Esco1"	10.5634204440304	-0.0505994553493347	0.17113349510977	0.413355568753326	0.999629461123645
"Ttc32"	8.32779972872992	-0.0343355138531275	0.168236966909721	0.546415329836213	0.999629461123645
"Elf3"	1.86584798162141	-0.0382161951625488	0.178805146999092	0.152955968311702	0.999629461123645
"Nicn1"	40.8693624971192	-0.0153990167731488	0.140620673897377	0.85312880407554	0.999629461123645
"Zfp13"	4.92414876044736	-0.0386182315061012	0.173945568278922	0.401400421787209	0.999629461123645
"Mrps33"	23.8206616136147	-0.00418787315294974	0.150248618879762	0.955187873459455	0.999629461123645
"Scand1"	286.929768280967	0.0200942347297716	0.0906500000137108	0.796536332509756	0.999629461123645
"Il25"	17.0165031292394	-0.00363287195166181	0.158351081702109	0.955326275868199	0.999629461123645
"Znrf2"	6.49000765637525	0.0134760138275105	0.166834481897297	0.793621754391161	0.999629461123645
"Itgb5"	118.577815590817	-0.0365582644804131	0.111736621694765	0.670958670201676	0.999629461123645
"Ptar1"	3.40927823843523	-0.0364170637977258	0.175313107172979	0.355321021716785	0.999629461123645
"Adcy5"	17.0459960726526	-0.04321510147597	0.160707141488533	0.554545640780444	0.999629461123645
"Fbxl20"	15.7510723841307	-0.0267551809153084	0.159780583487539	0.695202062637601	0.999629461123645
"Dhx34"	10.3979058083336	-0.038002153588665	0.167708447034681	0.526200103674755	0.999629461123645
"Dgka"	1.63835096528683	0.00911207680894623	0.173274433332571	0.698362245291603	0.999629461123645
"Cp"	19.5911847703773	1.57778801497222	0.461898776544979	2.80064297925633e-05	0.00213747185869658
"Dpagt1"	31.8212877249838	-0.060930525259064	0.152029622854615	0.473795995232514	0.999629461123645
"Tiprl"	40.857304354521	0.0263914990789639	0.140365634568702	0.756440114598789	0.999629461123645
"Tex264"	358.194095427674	0.0116309562216556	0.0964944570082192	0.885884942643818	0.999629461123645
